label	sentence
0	Trong nghiên cứu này, nhóm tác giả thu thập được 1.000 hình ảnh về cháy trên các vị trí trên tàu trong phần mềm UNITY 3D, một mô hình tàu được xây dựng giống với con tàu thực. Hình ảnh đầu vào có các nguồn khác nhau nên trong quá trình huấn luyện cần có khối thay đổi kích thước về dạng 64x64x3. Trong nghiên cứu này, nhóm tác giả sử dụng mô hình Faster R-CNN để luyện mạng cho hệ thống báo cháy. Bộ Faster R-CNN dựa trên bộ CNN nhưng thêm một lớp mạng đề xuất vùng (RPN) để tạo ra các vùng đề xuất thực tế giúp xử lý nhanh hơn và phù hợp với bộ dữ liệu [10]. Hình 2.2 thể hiện sơ đồ cấu trúc lớp mạng Faster R-CNN với đầu vào bao gồm tập hợp ảnh 3 kênh.
0	Số lượng ảnh phụ thuộc vào dữ liệu luyện mạng trong Mục 2.2. Đầu tiên, lớp tích chập sử dụng 8 bộ lọc đầu ra (3x3) theo sau đó là lớp chuẩn hóa và lớp gộp tối đa 2x2. Lớp chập thứ 2 sử dụng 16 bộ lọc đầu ra. Cuối cùng, đầu ra của CNN kết hợp với bộ RPN sẽ được gộp vào lớp phân tích ảnh để phân loại và kích hoạt báo động [10-12]. Ngoài ra, sau khi được đào tạo cho bộ CNN và xác thực để thể hiện phân loại nhị phân dựa trên một số dữ liệu sẽ được thử nghiệm. Kết quả sẽ đưa ra được mức độ có “cháy”, “không cháy”, “khói” và “không khói”.
0	Trong môi trường làm việc trên tàu thủy khu vực buồng máy có nhiệt độ cao hơn các khu vực khác nên việc phát hiện cháy dựa trên ảnh nhiệt cần yêu cầu xử lý cao. Do đó, một thuật toán phát hiện điểm cháy hoặc điểm có khả năng cháy dựa trên điểm ảnh nhiệt có nhiệt độ cao bất thường trong thời gian ngắn. Có một số yếu tố thể hiện mức độ phù hợp của mô hình thực tế trong quá trình xác định tính hợp lệ và đây là các tham số đánh giá trong các quy trình phát hiện đối tượng. Độ chính xác của mô hình là mức độ xác định giá trị chênh lệch giữa giá trị đo lường và giá trị thực tế.
0	Một số nghiên cứu trước đây sử dụng phục vụ cho quá trình đào tạo và mô hình hóa bằng Python 3.7, Tensorflow 2.4 và xử lý ảnh được thực hiện trên OpenCV cùng một số thư viện khác. Trong nghiên cứu này, nhóm tác giả sử dụng mạng Faster R-CNN một công nghệ học sâu thực hiện trên máy tính an Intel (R) Core (TM) i7-10700 CPU @ 2.90 GHz, 16 cores, 40 logical processors, and NVIDIA’s GeForce RTX 3060Ti Ram 128Gb. Giống như nhiều nghiên cứu khác về mạng nơ-ron thông thường sẽ sử dụng 80% mẫu dữ liệu để huấn luyện mạng và 20% còn lại sử dụng để thử nghiệm mô hình.
0	Với 1.000 mẫu dữ liệu, nhóm tác giả sẽ sử dụng 800 mẫu dữ liệu để huấn luyện mạng và 200 mẫu còn lại để thử nghiệm mô hình tương ứng với tỷ lệ 80:20 thể hiện trên Hình 4.2. Hình 4.3 thể hiện mức độ màu nhiệt của khu vực buồng máy trên tàu. Do buồng máy đang sửa chữa bảo dưỡng nên chưa hoạt động. Tuy nhiên, phần mềm vẫn nhận diện được khu vực có điểm nhiệt cao là R1 giá trị max là 417,60 C. Trong khi đó, Hình 4.4 cho thấy được mức độ dự đoán của mô hình đạt khoảng 85% do lượng dữ liệu đầu vào còn hạn chế.
0	Do điều kiện không được thử nghiệm cháy trên tàu thực, nhóm tác giả đã sử dụng phần mềm 3D mô phỏng các đám cháy khác nhau. Từ kết quả cho thấy mức độ dự báo smoke đạt 90,4565% và sát với dữ liệu thực tế. Bên cạnh đó, nhóm tác giả cũng sử dụng các mô hình tương đương R-CNN, SSD, YOLOV8 để kiểm tra kết quả và thời gian đáp ứng của thuật toán và kết quả đưa ra trong Bảng 4.1 [14]. Bài báo này đã đề xuất xây dựng được mô hình hệ thống báo cháy trên tàu thủy ứng dụng công nghệ TIC và trí tuệ nhân tạo,
0	đồng thời xây dựng được bộ dữ liệu cho luyện mạng tại các khu vực khi có cháy trên tàu thủy bằng phương pháp xử lý ảnh nhiệt kết hợp với dữ liệu trong quá khứ. Phương pháp của hệ thống bao gồm thu thập một tập dữ liệu với số lượng lớn hình ảnh về nhiều tình huống cháy khác nhau và xử lý trước tập dữ liệu đã thu thập, bao gồm các kỹ thuật tăng cường dữ liệu và đào tạo mô hình. Đánh giá mô hình được so sánh với các hệ thống phát hiện cháy hiện có và kết quả cho thấy với tốc độ xử lý và hiệu suất của hệ thống đã đạt hiệu quả cao trong môi trường hàng hải.
0	Ở bài báo này các tác giả trình bày một giải pháp ứng dụng học sâu (Deep Learning) để phát hiện và cảnh báo sớm các vật thể lạ (Foreign Object Debris - FOD) trên đường băng nhằm hạn chế các rủi ro xảy ra đối với máy bay khi cất và hạ cánh. Giải pháp của nhóm tác giả sử dụng camera PTZ để thu thập dữ liệu ảnh góc rộng, tiền xử lý hình ảnh, sau đó đưa vào xử lý học sâu bằng thuật toán Yolo-4. Kết quả thử nghiệm cho thấy mô hình có thể hoạt động với tốc độ 45 khung hình/giây, đạt độ chính xác 98% với cấu hình Intel core I7, GPU RTX 2080.
0	Các vật thể lạ (FOD) nói đến bất kỳ vật thể nào nằm trong và xung quanh sân bay (đặc biệt trên đường băng và đường lăn) có thể gây ra những tác động nguy hiểm đến máy bay hoặc nhân viên hàng không. Các vật thể lạ điển hình như: các kim loại xoắn, các bộ phận của máy bay hoặc phương tiện bị rơi trên đường băng như ốc, mảnh nhựa vỡ... FOD gây rủi ro cho các máy bay và gây thiệt hại kinh tế đáng kể đến các hãng hàng không trên thế giới. Ví dụ như tai nạn chuyến bay 4590 của Air France đã khiến 113 người thiệt mạng được xác định nguyên dân do một dải kim loại xoắn như Hình 1.
0	Để giảm thiểu và loại bỏ các nguy cơ do FOD gây nên, một số công ty đã tiến hành phát triển các sản phẩm, hệ thống phát hiện FOD như Tarsier của QinetiQ, FODetect của Xsight, và iFerret của Stratech [1]. Các hệ thống này đều sử dụng camera để chụp ảnh các FOD nghi vấn; sau đó các vật thể này được xác minh bởi các nhân viên giám sát hệ thống. Các hệ thống này hiện đã được triển khai thương mại ở một số sân bay nhưng chưa được triển khai rộng rãi trên toàn thế giới. Lý do chính là bởi các hệ thống này hoạt động này vẫn cần có sự xác thực của con người do đó tính tin cậy của hệ thống bị ảnh hưởng lớn bởi sự tin cậy của các cá nhân chịu trách nhiệm xác thực cho hệ thống.
0	Để giải quyết bài toán nhận diện vật thể lạ (FOD), có nhiều thuật toán hiệu quả đã được công bố gần đây [2-7]. Các thuật toán này thường được phát triển trên nhiều loại cảm biến khác nhau như: hệ thống cảm biến LiDar, hệ thống cảm biến radar FMCW hoạt động trên bước sóng milimet hoặc cảm biến Radar hoạt động trên tần số 96GHz. Các thuật toán này có thể đạt được kết quả cao trên nhiều môi trường hoạt động khác nhau. Ngoài ra, bằng cách sử dụng đa cảm biến, các hệ thống này có thể thực hiện phát hiện và nhận dạng các vật thể lạ.
0	Các thuật toán này dựa trên các mẫu vật thể lạ đã được thu thập trong quá khứ do vậy các phương pháp này có hiệu quả cao đối với các vật thể lạ quen thuộc nhưng hoạt động không hiệu quả đối với các FOD có nền đồng nhất và có nhiễu môi trường phức tạp. Ở bài báo này, nhóm tác giả đề xuất xây dựng một ứng dụng nhận diện và phát hiện vật thể lạ tự động thông qua mạng học sâu. Hệ thống có khả năng tích lũy các thông tin mà con người yêu cầu sau đó có khả năng hoạt động độc lập.
0	Học sâu là một công nghệ đang được quan tâm đầu tư nghiên cứu và phát triển trên toàn thế giới. Kể từ khi có sự cải thiện đáng kể trong ứng dụng phân loại hình ảnh, mạng Nơ-ron tích chập (CNN) đã được đưa vào ứng dụng rộng rãi trong các lĩnh vực thị giác máy tính như phân loại hình ảnh, xác minh khuôn mặt, phát hiện đối tượng và chú thích hình ảnh... Dựa trên các bộ dữ liệu (dataset) được công khai cho cộng đồng như ImageNet [8], Pascal VOC [9] and COCO [10], CNN đã chứng minh được khả năng hoạt động tốt hơn trong các bài toán về phát hiện và nhận dạng đối tượng so với các phương pháp xử lý truyền thống.
0	So với các thuật toán truyền thống, CNN thực hiện phát hiện và nhận diện các đối tượng dựa trên trích chọn đặc trưng do vậy thể hiện được năng lực tốt trong các bài toán về phát hiện vật thể lạ (FOD). Bài toán phát hiện vật thể lạ được chia làm 2 nhiệm vụ: Phát hiện, xác định vị trí của mục tiêu và phân loại các đối tượng trên mặt đường. Ở bài báo này, nhóm tác giả tập trung vào giải quyết vấn đề phát hiện và xác định vị trí của vật thể lạ. Sau đó thông tin về vật thể được đưa về hệ thống cảnh báo trung tâm để các cá nhân chịu trách nhiệm giám sát đưa ra quyết định về phân loại và xử lý.
0	Để giải quyết vấn đề này, nhóm tác giả đã sử dụng thuật toán RPN (Region Proposal Network) để thực hiện trên nền tảng YOLO v4. Mạng Yolo (You Only Look Once)[11-13] được ra đời nhằm cải thiển độ chính xác của các mạng CNN đang được áp dụng hiện nay cũng như khả năng hoạt động với các bài toán nhận diện yêu cầu thời gian thực. Yolo hướng tới khả năng mạng Neural có thể được huấn luyện cũng như thực thi các tính toán thời gian thực trên các nền tảng GPU thông thường. Mạng Yolo là một thuật toán phát hiện đối tượng một giai đoạn, sử dụng một mạng CNN duy nhất để thực hiện xử lý hình ảnh và có thể trực tiếp tính toán kết quả phân loại
0	và tọa độ vị trí của các đối tượng trong khung hình được đưa vào tính toán. Với việc sử dụng định vị và phân loại đối tượng end-to-end đã làm tăng tốc độ tính toán lên đáng kể qua các phiên bản. So với YOLO v3, YOLO v4 đã được tích hợp thêm thuật toán nâng cao dữ liệu thông qua thuật toán xử lý dữ liệu được tích hợp sẵn. Ngoài ra, các thuật toán về đào tạo mạng, hàm kích hoạt và hàm mất mát cũng được tối ưu hóa giúp YOLO v4 có thể hoạt động với tốc độ cao hơn và đạt được sự cân bằng giữa độ chính xác và tốc độ trong các bài toán yêu cầu tốc độ thời gian thực.
0	Mạng Yolov4 sử dụng CSPDarknet53, một mạng Neural mã nguồn mở làm mạng xương sống sử dụng để trào đào và tích xuất các đặc trưng của ảnh (Bochkovskiy et al., 2020), sau đó PANet được sử dụng để kết hợp tốt các thông tin đã được trích xuất (Wang and He, 2019) và sử dụng thuật toán được phát triển bởi nhà phát triển Yolo để nhận diện đối tượng trong ảnh (Redmon and Farhadi, 2018). Hiện nay, thuật toán CNN ngày càng trở nên phổ biến và được áp dụng nhiều trong các lĩnh vực khác nhau. CNN được phát triển dựa trên 2 phương pháp nghiên cứu chính: Thuật toán dựa trên đề xuất vùng và Thuật toán dựa trên đề xuất phi vùng.
0	Trong đó thuật toán dựa trên đề xuất vùng như Faster R-CNN, R-CNN, Mask R-CNN, bao gồm một bộ tạo vùng quan tâm và bộ phân loại đối tượng. Bằng cách sử dụng thuật toán Faster R-CNN cho phép việc khoanh vùng các đối tượng được thực hiện trong thời gian ngắn hướng tới ứng dụng trong các bài toán thời gian thực. Mô hình thuật toán phát hiện vật thể được xây dựng như hình 4, bao gồm 5 bước chính: 1> Điều khiển PTZ camera quay để quét toàn bộ bề mặt đường băng. 2> Thu nhận ảnh từ Camera PTZ, thực hiện thuật toán tăng cường ảnh. 3> Sử dụng thuật toán Yolov4 để thực hiện phát hiện các đối tượng trong ảnh. 4> Loại bỏ các cảnh báo giả. 5> Phát tín hiệu cảnh báo.
0	Bước 1: Điều khiển Camera PTZ: Các camera được khảo sát và lựa chọn sử dụng là camera PTZ có thể được thực hiện điều khiển linh hoạt. Camera được lắp đặt ở bên cạnh và dọc theo đường băng. Vị trí các camera được bố trí để đảm bảo toàn bộ bề mặt đường băng đều được bao phủ bởi hệ thống camera. Số lượng camera được tính toán dựa trên cơ sở khoảng cách từ camera đến đường băng và đảm bảo thời gian quét, xử lý dữ liệu của một camera tối đa là 4 phút. Camera được điều khiển thông qua 01 phần mềm trên máy tính đảm bảo thực hiện điều khiển đồng bộ các camera.
0	Nhóm tác giả đã thực hiện khảo sát và lựa chọn lên phương án sử dụng camera Hitachi KP-HD1005-S5 và tính toán thực hiện lắp đặt camera cách đường băng 300 m. Với cách lắp đặt này thì một vật có kích thước nhỏ nhất mà camera có thể thu được là 0.15x2 cm tương đương 1x1 pixel. Camera có độ nhạy sáng với ảnh màu là 0.009 lux và ảnh đen trắng là 0.005 lux có khả năng đáp ứng được điều kiện ánh sáng thấp. Bước 2: Lọc và tăng cường ảnh: Sau khi thực hiện thu nhận các ảnh được đưa về tiền xử lý để thực hiện các thuật toán cắt và điều chỉnh kích thước phù hợp với góc quay và vị trí của camera từ đó có thể đưa ảnh đồng nhất về đường băng.
0	Sau xử lý về kích thước, các ảnh được đưa qua một chương trình thực hiện tăng cường ảnh. Cụ thể, nhóm tác giả sử dụng thuật toán cân bằng thích nghi (Adaptive Histogram Equalization) nhằm nâng cao độ tương phản của ảnh sau đó được đưa qua thuật toán phân vùng, xác định vùng bề mặt để loại bỏ các khu vực ảnh không phải là khu vực đường băng. Do các vật thể lạ thường có kích thước nhỏ nên cần sử dụng thuật toán nâng cao độ tương phản nhằm cho phép nhìn rõ đối tượng trong điều kiện thời tiết không thuận lợi như sương mù, thiếu sáng, trời mưa hoặc trường hợp vật thể lạ có màu tương đối đồng nhất với đường băng.
0	Hình ảnh đầu ra của khối là ảnh có độ tương phản cao và đã được loại bỏ các khu vực có thể gây nhầm lẫn cho thuật toán học máy. Hình ảnh sau đó được đưa vào Yolov4 để thực hiện nhận diện các vật thể lạ bằng các thuật toán học máy. Bước 3: Thực hiện phát hiện đối tượng qua Yolov4: Dựa trên phân tích các thuật toán phổ biến hiện tại như SSD, Yolo, Faster R-CNN... nhóm tác giả đã sử dụng lựa chọn Yolov4 để thực hiện bài toán này. Yolov4 là một mã nguồn mở có thể dễ dàng triển khai cài đặt trên các môi trường bằng giao diện lập trình Python.
0	Ưu điểm của Yolov4 là thuật toán có độ chính xác cao và tốc độ xử lý nhanh phù hợp với các bài toán yêu cầu có tốc độ xử lý thời gian thực. Để hỗ trợ cho khả năng hoạt động của Yolov4, thuật toán này được thực hiện cài đặt trên một máy tính có cấu hình phù hợp (Intel core I7, GPU RTX 2080) để đảm bảo có khả năng đáp ứng được xử lý được hình ảnh từ nhiều camera cùng lúc. Ngoài ra, để Yolov4 đáp ứng được bài toán nhận diện vật thể lạ, nhóm tác giả đã thực hiện hiệu chỉnh khối Head của thuật toán để định nghĩa lớp đối tượng vật thể lạ cho mô hình.
0	Bước 4: Loại bỏ cảnh báo giả: Thuật toán Yolov4 được dùng để phát hiện các đối tượng xuất hiện trong khu vực ảnh đầu vào, nhóm tác giả đã có những hiệu chỉnh ở cấu trúc Head nhằm tạo ra mô hình mạng phù hợp với bài toán phát hiện vật thể lạ. Tuy nhiên, trong quá trình chạy thực nghiệm gặp phải các vấn đề như thuật toán phát hiện các vật thể nằm ngoài khu vực đường băng hoặc các vùng là thành phần của đường băng nhưng có màu sắc tương phản là vật thể lạ. Để giải quyết bài toán này, nhóm tác giả đã thực hiện 2 phương pháp cải tiến nhằm loại bỏ các cảnh báo giả này.
0	Cụ thể: Sử dụng thuật toán phân vùng để xác định vùng ảnh thuộc đường băng với giả thiết rằng mặt đường băng là vùng ảnh có màu sắc và cường độ sáng đồng nhất có diện tích lớn nhất trong bức ảnh đầu vào. Từ đó, kết hợp với vị trí của vật thể được xác định bởi Yolov4 để xác định vật thể được nhận định có nằm trên vùng cần cảnh báo không. Nếu nằm ngoài vùng này, hệ thống tự động bỏ loại bỏ cảnh báo. Bổ sung thêm các hình ảnh về vật thể lạ phát hiện sai vào tập dữ liệu để tăng cường khả năng nhận diện.
0	Trong trường hợp hệ thống nhận diện một khu vực trong đường băng là vật thể lạ, hệ thống cho phép người dùng bổ sung thêm hình ảnh nhận diện sai vào hệ thống để hệ thống tự động học hỏi cho các lần phát hiện sau từ đó giảm khả năng phát hiện và cảnh báo giả của hệ thống. Bước 5: Phát tín hiệu cảnh báo: Việc phát cảnh báo được thực hiện tại tại màn hình và hệ thống xử lý trung tâm của hệ thống. Khi có nghi ngờ một vật thể lạ, hệ thống phần mềm thực hiện điều khiển Camera PTZ vào vị trí nhận diện sau đó phát âm cảnh báo để người giám sát ra quyết định thực thi. Nếu đúng là vật thể lạ người giám sát có thể thực hiện điều phối các thao tác cần thiết nhằm xử lý.
0	Nếu đó là phát hiện giả, người giám sát cập nhật trực tiếp trên phần mềm để hệ thống tự động đưa vào tập dữ liệu chung và cải tiến tập dữ liệu. Với mô hình hệ thống đã được xây dựng ở mục này, nhóm tác giả tiến hành thực hiện thu thập dữ liệu, tiến hành huấn luyện, xây dựng phần mềm để thử nghiệm. Trong quá trình thử nghiệm nhóm nghiên cứu đã thực hiện nhiều tinh chỉnh để đạt được kết quả phù hợp. Quá trình thực nghiệm của nhóm tác giả được sự hỗ trợ từ Công ty TNHH Kỹ thuật Quản lý bay (ATTECH) để thực hiện thu thập dữ liệu và đưa ra những phân loại cơ bản về vật thể lạ làm tiền đề cho quá trình huấn luyện và đào tạo mạng Yolov4 phù hợp với bài toán nhận diện vật thể lạ.
0	Quá trình thực nghiệm chi tiết hệ thống nhận diện và cảnh báo vật thể lạ được trình bày chi tiết ở mục III. Để phục vụ cho quá trình huấn luyện mạng Yolov4 phù hợp với bài toán nhận diện vật thể lạ, đặc biệt là điều kiện các sân bay ở Việt Nam, nhóm tác giả đã làm việc với phòng nghiên cứu phát triển của Công ty TNHH Kỹ thuật Quản lý bay (ATTECH) nhằm thực hiện thu thập dữ liệu, lên danh sách các vật thể lạ thường gặp phải trên bề mặt đường băng và thử nghiệm tạo các nguồn dữ liệu hình ảnh và video dựa trên các thông tin trên.
0	Hình ảnh được thu thập bằng cách đưa các vật thể lạ trong danh sách lên trên bề mặt đường có kiến trúc tương tự với bề mặt đường băng và thu lại bằng camera kỹ thuật số. Ngoài ra, nhóm tác giả còn được công ty cung cấp thêm hình ảnh về các vật thể lạ trong quá khứ mà công ty đã xử lý, giúp cho kho dữ liệu hình ảnh được thêm đầy đủ. Nhóm tác giả đã phối hợp với Công ty TNHH Kỹ thuật Quản lý bay (ATTECH) thu thập được hơn 100 video với hơn 50.000 ảnh có chứa các đối tượng được định nghĩa là vật thể lạ từ các video tự thực hiện và các video do ATTECH cung cấp.
0	Để đảm bảo khả năng hoạt động của mô hình mạng trong các điều kiện khác nhau, 2 bên đã phối hợp thực hiện thu thập hình ảnh từ nhiều điều kiện thời tiết và nhiều góc quan sát khác nhau. Sau quá trình trích xuất hình ảnh từ các video, nhóm thu được bộ dữ liệu có tên là PTIT-FOD bao gồm hơn 50.000 ảnh có chứa các vật thể được định nghĩa là vật thể lạ. Tập hình ảnh thu thập được gồm các vật thể lạ như: Ống nhựa, ống sắt, ốc vít, đá, quả bóng, mảnh vỡ của miếng kim loại... có kích thước dao động trong khoảng từ 1x1x1cm đến 20x10x10cm.
0	Các vật thể được đặt ở nhiều tư thế và hướng đặt khác nhau phục vụ cho việc thu thập dữ liệu hình ảnh. Bộ hình ảnh mẫu sau khi thu thập được 2 nhóm phối hợp đánh giá là phù hợp để có thể tiến hành những thử nghiệm cơ sở làm nền tảng cho các nghiên cứu chuyên sâu hơn. Tập ảnh sau khi được thu thập được đưa qua chương trình phần mềm thực hiện các thao tác tiền xử lý trước khi đưa vào quá trình huấn luyện. Trong mô hình triển khai, thuật toán này được sử dụng ngay sau khi thu thập hình ảnh và được xử lý tại bộ xử lý trung tâm của hệ thống.
0	Chương trình tiền xử lý thực hiện các thuật toán sau: - Cân bằng thích nghi - Phân vùng ảnh theo vùng bề mặt. Sau khi được chạy qua thuật toán tiền xử lý, bức ảnh được cân bằng về độ sáng, độ tương phản và tự động được loại bỏ các vùng được nhận diện không phải là đường băng. Do đó, giúp cho chương trình Yolov4 hoạt động có độ chính xác cao hơn. Từ tập hình ảnh đã được thu thập ở mục B, nhóm tác giả đã tiến hành tạo nhãn cho tập ảnh bằng công cụ Yolo_mark, thực hiện khoanh vùng các khu vực có vật thể lạ cần được phát hiện.
0	Sau đó, nhóm tác giả thực hiện đưa ảnh vào công cụ phần mềm lọc, tăng cường ảnh và đưa vào huấn luyện trên mạng Yolov4 để huấn luyện mạng phát hiện các vật thể lạ theo hướng dẫn của Darknet [14]. Nhóm tác giả lần lượt điều chỉnh các hệ số mạng với tập hình ảnh đã được thu thập ở trên để tìm được bộ thông số hyper phù hợp. Sau khi thử nghiệm tìm kiếm bộ thông số trên máy tính với cấu hình Intel Core i7, GPU RTX 2080, nhóm tác giả đã thu được một mô hình mạng có khả năng đạt được độ chính xác nhận diện là 98% trên tập dữ liệu đã được thu thập.
0	Theo đánh giá, mô hình có khả năng nhận diện với độ chính xác cao đối với các vật thể có kích thước hướng chụp lớn 1.5x1.5cm trở lên và có màu sắc không đồng nhất với màu sắc của bề mặt nền đường băng. Với các vật thể có kích thước nhỏ (khoảng dưới 1.5x1.5cm) ở vị trí xa được đánh giá có tỉ lệ nhận diện lỗi cao hơn. Ngoài ra, với sự hỗ trợ của thuật toán tiền xử lý bao gồm: Cân bằng thích nghi và Phân vùng ảnh theo bề mặt, cho phép chương trình nâng cao được tỉ lệ nhận diện vật thể lạ so với khi không sử dụng.
0	2 thuật toán này đặc biệt có tác dụng đối với trường hợp ánh sáng môi trường yếu hoặc trường hợp các vật thể có màu sắc tương đồng với màu sắc của bề mặt nền. Sau quá trình đánh giá, nhóm tác giả đã tích hợp 2 thuật toán này nhằm nâng cao tỉ lệ xác định vật thể lạ của chương trình. Với cấu hình máy tính đã đề cập ở trên, chương trình xử lý do nhóm xây dựng có thể thực hiện xử lý được 45 khung hình/giây. Kết quả thử nghiệm của nhóm tác giả đã được cùng phân tích đánh giá cùng nhóm nghiên cứu của Công ty TNHH Kỹ thuật Quản lý bay.
0	Hai nhóm nhận định kết quả nghiên cứu là phù hợp và có khả năng tiếp tục nghiên cứu nâng cấp để hoàn thiện nhằm thực hiện trong ứng dụng thực tế. Ở giai đoạn kế tiếp 2 nhóm sẽ tiếp tục phối hợp thử nghiệm trên các hình ảnh được thu trực tiếp từ camera nhằm có những đánh giá và hiệu chỉnh phù hợp. Kết quả nghiên cứu, thử nghiệm cho thấy mô hình mà nhóm tác giả đề xuất thử nghiệm đã đáp ứng được các yêu cầu cơ bản của bài toán phát hiện vật thể lạ trên đường băng (FOD). Với cấu hình máy như đề xuất (Intel core I7, GPU RTX 2080) mô hình có thể hoạt động với tốc độ nhận diện và phát hiện vật thể lạ của 45 hình/giây với độ chính xác là 98%.
0	Trong giai đoạn tới nhóm tác giả tiếp tục liên kết với công ty ATTECH để phát triển hoàn thiện mô hình thuật toán và tiến hành thử nghiệm trong điều kiện thực tế nhằm đưa ra đánh giá về khả năng hoạt động trong điều kiện môi trường thực tế. Kiến quả nghiên cứu làm nền tảng để nhóm nghiên cứu kết hợp với doanh nghiệp tạo ra một sản phẩm hoàn thiện có khả năng giải quyết được một bài toán có tính thiết yếu cao trong lĩnh vực hàng không nhằm nâng cao tính an toàn của các chuyến bay.
1	Trong bối cảnh nền kinh tế số phát triển mạnh mẽ, ngành vận tải và logistics tại Việt Nam đang đối mặt với áp lực cực lớn về việc quản lý dòng hàng hóa khổng lồ. Việc duy trì các máy chủ vật lý tại chỗ (on-premise) không còn khả thi do chi phí bảo trì cao và khả năng mở rộng hạn chế khi nhu cầu tăng đột biến vào các mùa cao điểm như lễ tết. Điện toán đám mây nổi lên như một giải pháp cứu cánh, cho phép các doanh nghiệp thuê tài nguyên tính toán theo nhu cầu.
1	Nghiên cứu này tập trung vào việc áp dụng mô hình Hybrid Cloud để tối ưu hóa quy trình lưu kho và vận chuyển, giúp doanh nghiệp giảm thiểu rủi ro mất mát dữ liệu và tăng tốc độ xử lý đơn hàng lên gấp nhiều lần so với phương thức truyền thống. Hệ thống được thiết kế dựa trên nền tảng Amazon Web Services (AWS) kết hợp với hệ thống quản lý kho (WMS) sẵn có của doanh nghiệp. Chúng tôi sử dụng các dịch vụ như Amazon EC2 để tính toán lộ trình và Amazon S3 để lưu trữ dữ liệu lịch sử vận chuyển. Một điểm mấu chốt là việc áp dụng Auto-scaling, cho phép hệ thống tự động tăng thêm 50% tài nguyên máy chủ chỉ trong vòng 3 phút khi số lượng đơn hàng vượt ngưỡng 10.000 đơn/giờ.
1	Việc này giúp đảm bảo hệ thống không bao giờ bị treo (downtime), một yếu tố sống còn đối với các doanh nghiệp logistics trực tuyến hiện nay. Sự kết hợp này tạo ra một hệ sinh thái linh hoạt, cho phép các bên liên quan truy cập dữ liệu thời gian thực từ bất kỳ đâu. Dựa trên khảo sát thực tế tại một doanh nghiệp vận chuyển quy mô trung bình trong 6 tháng, kết quả cho thấy những chuyển biến tích cực rõ rệt. Chi phí vận hành công nghệ thông tin (IT Operations) giảm từ 1.2 tỷ VNĐ/tháng xuống còn 780 triệu VNĐ/tháng, tương đương mức giảm 35%.
1	Hiệu suất xử lý đơn hàng tăng từ 500 đơn/phút lên 1.200 đơn/phút mà không xảy ra hiện tượng nghẽn mạng cho thấy khả năng mở rộng linh hoạt và phân bổ tài nguyên thông minh của nền tảng điện toán đám mây. Nhờ cơ chế tự động cân bằng tải và xử lý song song, hệ thống có thể đáp ứng tốt các đợt cao điểm về lưu lượng truy cập, đặc biệt trong các giai đoạn khuyến mãi hoặc mùa mua sắm lớn. Đặc biệt, tỷ lệ sai sót trong phân loại hàng hóa giảm mạnh từ 4,2% xuống chỉ còn 0,8% nhờ vào khả năng đồng bộ hóa dữ liệu tức thời trên nền tảng đám mây, giúp các bộ phận kho vận, bán hàng và quản lý chuỗi cung ứng luôn làm việc trên cùng một nguồn dữ liệu nhất quán và cập nhật theo thời gian thực.
1	Điều này không chỉ hạn chế lỗi do dữ liệu trễ hoặc không đồng bộ, mà còn rút ngắn thời gian xử lý và giảm chi phí vận hành liên quan đến việc kiểm tra, sửa lỗi thủ công. Những con số này minh chứng rằng Cloud Computing không chỉ là một xu hướng công nghệ mang tính thời thượng, mà thực sự là một công cụ kinh tế hiệu quả, góp phần tối ưu hóa quy trình, nâng cao chất lượng dịch vụ khách hàng và trực tiếp thúc đẩy lợi nhuận cũng như năng lực cạnh tranh dài hạn cho doanh nghiệp trong bối cảnh chuyển đổi số hiện nay.
1	Ngành y tế hiện đại đòi hỏi sự chính xác tuyệt đối và khả năng quản lý thông tin bệnh nhân một cách khoa học. Việc sử dụng các phương pháp lập trình cũ khiến hệ thống trở nên cồng kềnh, khó nâng cấp và dễ xảy ra lỗi khi có sự thay đổi về quy trình khám chữa bệnh. Lập trình hướng đối tượng (OOP) với các đặc tính cốt lõi như tính đóng gói, tính kế thừa và tính đa hình cung cấp một khung sườn hoàn hảo để mô phỏng thực thể bệnh viện vào trong mã nguồn. Nghiên cứu này đề xuất một kiến trúc phần mềm quản lý bệnh viện, nơi mà mỗi thực thể như Bệnh nhân, Bác sĩ, Đơn thuốc hay Thiết bị y tế được quản lý như một đối tượng độc lập nhưng có mối liên kết chặt chẽ.
1	Trong hệ thống này, chúng tôi xây dựng lớp cơ sở (Base Class) là User, từ đó các lớp Doctor và Patient sẽ kế thừa để tái sử dụng mã nguồn, giúp giảm 40% thời gian viết code cho các tính năng đăng nhập và bảo mật. Tính đa hình được áp dụng triệt để trong phương thức Treat(), nơi mà mỗi bác sĩ chuyên khoa khác nhau sẽ có cách thực thi khám bệnh khác nhau trên cùng một đối tượng bệnh nhân. Việc này cho phép hệ thống dễ dàng mở rộng thêm các khoa mới (ví dụ: Khoa Nhi, Khoa Nội) mà không cần chỉnh sửa cấu trúc cốt lõi của phần mềm. Tính đóng gói giúp bảo vệ thông tin nhạy cảm của bệnh nhân, chỉ cho phép truy cập thông qua các hàm Getter/Setter được kiểm soát chặt chẽ bằng quyền hạn.
